*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\starb9.csv
*  version    : 1.0
*  date       : 27-May-2015 09:23:11
*  created by : J.G.Wesseling
*  module     : starb9
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-5.8884365536E+01, 4.0521338991E-01, 1.7035916662E-01
-5.7543993734E+01, 4.0576047559E-01, 1.7361830565E-01
-5.6234132519E+01, 4.0629262464E-01, 1.7691716853E-01
-5.4954087386E+01, 4.0681025070E-01, 1.8025656108E-01
-5.3703179637E+01, 4.0731376741E-01, 1.8363733964E-01
-5.2480746025E+01, 4.0780358839E-01, 1.8706040789E-01
-5.1286138399E+01, 4.0828012728E-01, 1.9052641577E-01
-5.0118723363E+01, 4.0874379771E-01, 1.9403555826E-01
-4.8977881937E+01, 4.0919501331E-01, 1.9758798577E-01
-4.7863009232E+01, 4.0963418771E-01, 2.0118384407E-01
-4.6773514129E+01, 4.1006173456E-01, 2.0482327435E-01
-4.5708818961E+01, 4.1047806747E-01, 2.0850641327E-01
-4.4668359215E+01, 4.1088360009E-01, 2.1223339293E-01
-4.3651583224E+01, 4.1127874604E-01, 2.1600434093E-01
-4.2657951880E+01, 4.1166391895E-01, 2.1981938041E-01
-4.1686938347E+01, 4.1203953247E-01, 2.2367863006E-01
-4.0738027780E+01, 4.1240600023E-01, 2.2758220421E-01
-3.9810717055E+01, 4.1276373584E-01, 2.3153021283E-01
-3.8904514499E+01, 4.1311315296E-01, 2.3552276160E-01
-3.8018939632E+01, 4.1345466520E-01, 2.3955995194E-01
-3.7153522910E+01, 4.1378868621E-01, 2.4364188113E-01
-3.6307805477E+01, 4.1411562962E-01, 2.4776864227E-01
-3.5481338923E+01, 4.1443590905E-01, 2.5194032445E-01
-3.4673685045E+01, 4.1474993814E-01, 2.5615701274E-01
-3.3884415614E+01, 4.1505813053E-01, 2.6041878830E-01
-3.3113112148E+01, 4.1536089984E-01, 2.6472572846E-01
-3.2359365693E+01, 4.1565865972E-01, 2.6907790675E-01
-3.1622776602E+01, 4.1595182378E-01, 2.7347539304E-01
-3.0902954325E+01, 4.1624080552E-01, 2.7791825362E-01
-3.0199517204E+01, 4.1652592564E-01, 2.8240655125E-01
-2.9512092267E+01, 4.1680725231E-01, 2.8694034528E-01
-2.8840315031E+01, 4.1708481116E-01, 2.9151969175E-01
-2.8183829313E+01, 4.1735862783E-01, 2.9614464349E-01
-2.7542287033E+01, 4.1762872794E-01, 3.0081525022E-01
-2.6915348039E+01, 4.1789513713E-01, 3.0553155864E-01
-2.6302679919E+01, 4.1815788103E-01, 3.1029361257E-01
-2.5703957828E+01, 4.1841698528E-01, 3.1510145306E-01
-2.5118864315E+01, 4.1867247549E-01, 3.1995511848E-01
-2.4547089157E+01, 4.1892437731E-01, 3.2485464469E-01
-2.3988329190E+01, 4.1917271636E-01, 3.2980006509E-01
-2.3442288153E+01, 4.1941751828E-01, 3.3479141084E-01
-2.2908676528E+01, 4.1965880869E-01, 3.3982871090E-01
-2.2387211386E+01, 4.1989661324E-01, 3.4491199224E-01
-2.1877616239E+01, 4.2013095754E-01, 3.5004127992E-01
-2.1379620895E+01, 4.2036186724E-01, 3.5521659727E-01
-2.0892961309E+01, 4.2058936796E-01, 3.6043796600E-01
-2.0417379447E+01, 4.2081348534E-01, 3.6570540636E-01
-1.9952623150E+01, 4.2103424500E-01, 3.7101893731E-01
-1.9498445998E+01, 4.2125167258E-01, 3.7637857662E-01
-1.9054607180E+01, 4.2146579371E-01, 3.8178434109E-01
-1.8620871367E+01, 4.2167663402E-01, 3.8723624663E-01
-1.8197008586E+01, 4.2188421914E-01, 3.9273430851E-01
-1.7782794100E+01, 4.2208857470E-01, 3.9827854143E-01
-1.7378008287E+01, 4.2228972634E-01, 4.0386895976E-01
-1.6982436525E+01, 4.2248769968E-01, 4.0950557765E-01
-1.6595869074E+01, 4.2268252036E-01, 4.1518840926E-01
-1.6218100974E+01, 4.2287421401E-01, 4.2091746887E-01
-1.5848931925E+01, 4.2306280626E-01, 4.2669277111E-01
-1.5488166189E+01, 4.2324832274E-01, 4.3251433108E-01
-1.5135612484E+01, 4.2343078909E-01, 4.3838216458E-01
-1.4791083882E+01, 4.2361023092E-01, 4.4429628829E-01
-1.4454397707E+01, 4.2378667389E-01, 4.5025671991E-01
-1.4125375446E+01, 4.2396014361E-01, 4.5626347838E-01
-1.3803842646E+01, 4.2413066572E-01, 4.6231658409E-01
-1.3489628826E+01, 4.2429826585E-01, 4.6841605900E-01
-1.3182567386E+01, 4.2446296963E-01, 4.7456192691E-01
-1.2882495517E+01, 4.2462480270E-01, 4.8075421362E-01
-1.2589254118E+01, 4.2478379067E-01, 4.8699294711E-01
-1.2302687708E+01, 4.2493995920E-01, 4.9327815777E-01
-1.2022644346E+01, 4.2509333390E-01, 4.9960987860E-01
-1.1748975549E+01, 4.2524394041E-01, 5.0598814537E-01
-1.1481536215E+01, 4.2539180436E-01, 5.1241299689E-01
-1.1220184543E+01, 4.2553695138E-01, 5.1888447516E-01
-1.0964781961E+01, 4.2567940710E-01, 5.2540262560E-01
-1.0715193052E+01, 4.2581919716E-01, 5.3196749728E-01
-1.0471285481E+01, 4.2595634718E-01, 5.3857914310E-01
-1.0232929923E+01, 4.2609088280E-01, 5.4523762001E-01
-1.0000000000E+01, 4.2622282964E-01, 5.5194298923E-01
-9.7723722096E+00, 4.2635221335E-01, 5.5869531648E-01
-9.5499258602E+00, 4.2647905955E-01, 5.6549467217E-01
-9.3325430080E+00, 4.2660339387E-01, 5.7234113165E-01
-9.1201083936E+00, 4.2672524194E-01, 5.7923477541E-01
-8.9125093813E+00, 4.2684462940E-01, 5.8617568931E-01
-8.7096358996E+00, 4.2696158188E-01, 5.9316396480E-01
-8.5113803820E+00, 4.2707612500E-01, 6.0019969915E-01
-8.3176377110E+00, 4.2718828441E-01, 6.0728299568E-01
-8.1283051616E+00, 4.2729808572E-01, 6.1441396401E-01
-7.9432823472E+00, 4.2740555458E-01, 6.2159272023E-01
-7.7624711663E+00, 4.2751071661E-01, 6.2881938720E-01
-7.5857757503E+00, 4.2761359744E-01, 6.3609409474E-01
-7.4131024130E+00, 4.2771422271E-01, 6.4341697989E-01
-7.2443596008E+00, 4.2781261805E-01, 6.5078818712E-01
-7.0794578438E+00, 4.2790880909E-01, 6.5820786860E-01
-6.9183097092E+00, 4.2800282146E-01, 6.6567618442E-01
-6.7608297539E+00, 4.2809468079E-01, 6.7319330285E-01
-6.6069344801E+00, 4.2818441272E-01, 6.8075940055E-01
-6.4565422903E+00, 4.2827204287E-01, 6.8837466284E-01
-6.3095734448E+00, 4.2835759688E-01, 6.9603928395E-01
-6.1659500186E+00, 4.2844110037E-01, 7.0375346725E-01
-6.0255958607E+00, 4.2852257898E-01, 7.1151742551E-01
-5.8884365536E+00, 4.2860205835E-01, 7.1933138116E-01
-5.7543993734E+00, 4.2867956409E-01, 7.2719556651E-01
-5.6234132519E+00, 4.2875512185E-01, 7.3511022406E-01
-5.4954087386E+00, 4.2882875725E-01, 7.4307560669E-01
-5.3703179637E+00, 4.2890049593E-01, 7.5109197799E-01
-5.2480746025E+00, 4.2897036352E-01, 7.5915961245E-01
-5.1286138399E+00, 4.2903838565E-01, 7.6727879578E-01
-5.0118723363E+00, 4.2910458794E-01, 7.7544982513E-01
-4.8977881937E+00, 4.2916899604E-01, 7.8367300939E-01
-4.7863009232E+00, 4.2923163557E-01, 7.9194866946E-01
-4.6773514129E+00, 4.2929253217E-01, 8.0027713846E-01
-4.5708818961E+00, 4.2935171146E-01, 8.0865876211E-01
-4.4668359215E+00, 4.2940919908E-01, 8.1709389889E-01
-4.3651583224E+00, 4.2946502066E-01, 8.2558292040E-01
-4.2657951880E+00, 4.2951920182E-01, 8.3412621161E-01
-4.1686938347E+00, 4.2957176821E-01, 8.4272417115E-01
-4.0738027780E+00, 4.2962274546E-01, 8.5137721157E-01
-3.9810717055E+00, 4.2967215918E-01, 8.6008575967E-01
